enrollee_id,target
23603,0.6764246597558865
22499,0.12259435846212541
10465,0.28068100294348697
8293,0.07442744447489956
4246,0.1755512821491114
29306,0.11722612825787872
23118,0.04872938033036618
32832,0.09351260066318759
13380,0.07005073049119091
16102,0.6617850257583688
21761,0.30245030467384615
26112,0.1703963367235434
24468,0.3580045353066665
27200,0.13132293383470542
14341,0.18881418148786192
31993,0.3503156736871742
6811,0.6048211973429061
8854,0.1674903263817989
9709,0.1032385604350443
24656,0.2746254374031139
8464,0.6049954825394528
14522,0.585751244579183
22739,0.024299858816501096
15368,0.2494434842582332
31516,0.21628973464399695
23444,0.3697982789118968
19454,0.6181550959953149
7319,0.6579421324125043
32762,0.45440219224338874
28893,0.06297875161869233
2334,0.23155256962328702
27287,0.16655088251453126
6470,0.09352448974915423
5607,0.6003152515979202
1652,0.6059566603097596
32671,0.646036250638001
26165,0.157322989554665
26033,0.07378024779177393
21060,0.35975426693982493
1735,0.16181387055440716
12103,0.1771892474326439
1204,0.1703963367235434
2406,0.07539521406729151
22521,0.05608574440502361
32178,0.11625812407009964
15624,0.3145526513041568
5883,0.07476701438985059
23845,0.17442221993674228
3724,0.14688518929120972
13252,0.26590414828516756
22987,0.17442221993674228
10755,0.7449432158724466
23310,0.5122434560390539
4780,0.032461800968282835
10577,0.372660210182778
7756,0.6040016860193191
17407,0.22951358115420917
3940,0.17848124617127112
4775,0.09712895418751269
29135,0.18262164386056143
23987,0.49450835425465295
28624,0.06490873544660909
24436,0.19215298291939573
14634,0.6531558685765888
20127,0.3503156736871742
21207,0.24538917146645983
20879,0.0647121191923414
2879,0.608013022364988
20912,0.5048280889514863
19212,0.2485266807995852
30182,0.18428159961345242
11573,0.05495842018369859
12721,0.09997557140362338
17161,0.07164963976000682
8857,0.08750113254073112
7546,0.3063329938125196
18702,0.039187183099595985
11526,0.08942150185392078
24097,0.07164963976000682
2477,0.5873805040555974
14472,0.6730920986403919
312,0.18881418148786192
12342,0.20548631942852033
17790,0.7098967094562332
766,0.16170903981726945
12396,0.6185620971067849
6825,0.049451332706782876
20581,0.6194405444766141
30072,0.08121273212239181
23143,0.16878501103663832
9627,0.7218560856613819
18582,0.09929740936140533
1676,0.11097440089480896
9357,0.07482027100280159
27993,0.20318259490005924
8158,0.1456980847501589
21086,0.15644677918456845
10333,0.564636593358737
18504,0.6003152515979202
27533,0.15537965979013155
4123,0.5398903373482375
5437,0.30587444259207575
10448,0.6003152515979202
17868,0.09830392141187404
17398,0.7266499529961432
25573,0.24538917146645983
21458,0.5553555682271945
20974,0.3503156736871742
5912,0.5354987085730785
709,0.34444434060605206
3089,0.6003152515979202
16437,0.1493953778343691
15321,0.14829784374659324
15795,0.0655981494957827
18478,0.3955373374312977
528,0.17442221993674228
11315,0.24427306855287192
22769,0.588282964736814
26708,0.08755166622136797
4402,0.1755512821491114
23152,0.5500147137665715
10359,0.06645387741402904
9179,0.5584583252291928
