enrollee_id,target
23603,0.4999846695004651
22499,0.4996075698476447
10465,0.499936054112592
8293,0.4996313572127677
4246,0.4997845442326199
29306,0.4996636339778119
23118,0.5000647043145925
32832,0.4996536735330588
13380,0.4995720197895525
16102,0.5001007636590332
21761,0.4998566634856716
26112,0.4997496538850722
24468,0.499908570980007
27200,0.4994898561643028
14341,0.4997784888953005
31993,0.4998806874648934
6811,0.5001505734418288
8854,0.499806831230362
9709,0.4995604463730845
24656,0.4998514094391775
8464,0.5000165701226909
14522,0.5000976456550467
22739,0.4994386917286249
15368,0.4998167056681651
31516,0.4997946995390204
23444,0.4998906986229037
19454,0.5000282271604718
7319,0.5000282151885835
32762,0.4999642882703168
28893,0.4996004753077688
2334,0.4997967323081713
27287,0.4997261732263003
6470,0.4996530921687835
5607,0.5000560001660737
1652,0.4999592483176788
32671,0.500122188680392
26165,0.4996709256995504
26033,0.4996216372703901
21060,0.4998524588058199
1735,0.4998028789240921
12103,0.499778167189221
1204,0.4997532987071694
2406,0.4995905787890878
22521,0.4994716348898905
32178,0.4996584445196969
15624,0.4998388869962047
5883,0.4995964856928592
23845,0.499776554181933
3724,0.4997428655578895
13252,0.4997767142098605
22987,0.499751810372022
10755,0.5000706638108369
23310,0.4999889636636487
4780,0.4995651209130178
10577,0.4998528715620381
7756,0.499922708960617
17407,0.4998106278094355
3940,0.4997454002791822
4775,0.4996136432641631
29135,0.4997547578425027
23987,0.4999738168512432
28624,0.4995360795089014
24436,0.4998923914340549
14634,0.5000044405862545
20127,0.4998816160405218
21207,0.4998448210204512
20879,0.4996704587428682
2879,0.5000246679315333
20912,0.4999854514666034
19212,0.4998504903281882
30182,0.4997055741424906
11573,0.4996208614792842
12721,0.4996615795264796
17161,0.4995663981210848
8857,0.4995882150642874
7546,0.4998490779425783
18702,0.4994345464224499
11526,0.4996338797179548
24097,0.499563514890306
2477,0.5000348685852557
14472,0.5002294087926141
312,0.49978314259999
12342,0.4997108673889109
17790,0.5000532376763019
766,0.499781682055883
12396,0.5000632909041182
6825,0.4995433162308145
20581,0.5001156108601278
30072,0.4995403942473685
23143,0.4997499817540988
9627,0.5002429463513582
18582,0.4996810926831982
1676,0.4996857070840877
9357,0.4994155075957443
27993,0.4997922016794811
8158,0.49971175210101
21086,0.4997179347320305
10333,0.4999497105613152
18504,0.5000406756716114
27533,0.4997360712205402
4123,0.5001191864850169
5437,0.4998641535066794
10448,0.5000551720407642
17868,0.4996441072570939
17398,0.4998865505894156
25573,0.4998200772078147
21458,0.4999608809689995
20974,0.4998922868289988
5912,0.5000556436375784
709,0.4998316401423922
3089,0.5000594135702442
16437,0.4997377986234682
15321,0.4997298499305346
15795,0.4994835933236421
18478,0.4998914198065126
528,0.499751810372022
11315,0.49980988911814
22769,0.5000620066013153
26708,0.4996741235557503
4402,0.4997845442326199
23152,0.499922811414135
10359,0.4995567184902834
9179,0.500159480577834
26693,0.4997828072535286
14196,0.4996873579645516
16769,0.4996239177912629
5447,0.4999498828868881
6288,0.499734818369427
28582,0.4996206682046593
21600,0.5000473440136359
15597,0.4997238054954835
15868,0.499959595667553
3981,0.4997064689055284
4881,0.4996590142857073
32433,0.4996251386535502
15798,0.4999498828868881
31076,0.4996657461473537
19845,0.4995256087235259
28628,0.4997071628195511
9610,0.4997045142398545
25124,0.499711465618302
25278,0.4997729555868275
12670,0.5001841754311164
28725,0.4996222955213096
18514,0.4999907922820251
2698,0.4997025906800925
3783,0.4996772490095235
33075,0.4995765593745674
18468,0.5000206045243599
20936,0.4997208822023006
2341,0.4996552155204851
22281,0.4997360712205402
31200,0.4998647297843196
15424,0.5001495927312085
31788,0.4997509382492824
10695,0.499892031381756
5452,0.4996238219380748
32326,0.4996428188241795
277,0.4998290907330208
29616,0.4996328626027385
19536,0.4999961932214684
14326,0.4997267016243218
18191,0.4999666090142685
17629,0.4996133245169264
7988,0.4997175831847538
27623,0.5000776269949586
20845,0.49977583833141
19308,0.499579495984264
12644,0.4999961450424356
6708,0.5000589348671916
1625,0.4997526803612497
27738,0.4997668895329946
10942,0.500214320343915
15481,0.499807759805905
10085,0.4997760605722504
18835,0.4997823144748268
15804,0.5000441038650292
