enrollee_id,target
23603,0.6086107722399827
22499,0.5658174694547343
10465,0.31523377517757095
8293,0.17760643016430133
4246,0.2910212532707221
29306,0.5406639626728459
23118,0.37947294132452614
32832,0.5774725195024613
13380,0.19195316667936443
16102,0.39005789688039244
21761,0.5472528477573135
26112,0.16355111511395662
24468,0.31271801020045714
27200,0.1593808872790167
14341,0.26073321903071234
31993,0.3928741230289554
6811,0.699410220893259
8854,0.2588954191637676
9709,0.19339426072677812
24656,0.2457974725301182
8464,0.29241043921159965
14522,0.35891621662871115
22739,0.24672033549314998
15368,0.25359832555617773
31516,0.2490436259885549
23444,0.6435580346947063
19454,0.4363736409969474
7319,0.540237470685791
32762,0.20094465228054237
28893,0.17062140348635804
2334,0.22927288746517618
27287,0.2329393740762318
6470,0.18700428245457626
5607,0.5110924379789452
1652,0.6164522292958469
32671,0.6979608156390045
26165,0.27079449688566837
26033,0.5346167003402423
21060,0.680424173209115
1735,0.24434603534423394
12103,0.24322565471219057
1204,0.2117717682518252
2406,0.1858308611365427
22521,0.14370168859965338
32178,0.5240199354251197
15624,0.32399009656887506
5883,0.1733677560796222
23845,0.2411447199424918
3724,0.22093079095248544
13252,0.2959458166197372
22987,0.23615048510233874
10755,0.19729800773718922
23310,0.6035263822753624
4780,0.195268600110954
10577,0.6489011941567114
7756,0.5457598877065322
17407,0.2281021253748767
3940,0.20253532473416178
4775,0.1789021940984842
29135,0.23357076488057085
23987,0.3694606231863203
28624,0.3580827076588811
24436,0.24948555357342483
14634,0.3309755207052471
20127,0.3955883017537769
21207,0.23810261168946786
20879,0.5851986142331665
2879,0.5264225023294716
20912,0.3520829112301744
19212,0.2520072387726036
30182,0.22235720717254628
11573,0.18266331864388252
12721,0.38921017239651245
17161,0.19307443474445862
8857,0.17730841459071792
7546,0.5379099734985457
18702,0.22873468080355278
11526,0.19239761972544375
24097,0.19402538841025804
2477,0.6094124966529969
14472,0.7335134295507538
312,0.2749718909617143
12342,0.3420675724713691
17790,0.6645749746617141
766,0.23641235393859325
12396,0.4882733544661389
6825,0.19868084640631642
20581,0.5203371611119089
30072,0.17503256218280697
23143,0.25783190570967235
9627,0.7552849781671495
18582,0.49555414289277927
1676,0.19388598858412573
9357,0.3112142850878093
27993,0.2530623827667173
8158,0.1590757984118555
21086,0.29989235543569953
10333,0.6723688773981121
18504,0.5096964422635543
27533,0.25199101318110967
4123,0.5546139118645986
5437,0.5664996904457702
10448,0.5513580716184497
17868,0.21589702905129657
17398,0.2358762591174881
25573,0.2391086930874197
21458,0.41421477655898226
20974,0.34160502853573355
5912,0.6092088199723654
709,0.6699900171964365
3089,0.452284287145339
16437,0.18926442823877787
15321,0.19468452471149988
15795,0.17346621480444413
18478,0.6722335610426082
528,0.23615048510233874
11315,0.2921881849429458
22769,0.6976904328056085
26708,0.24168168505806056
4402,0.2910212532707221
23152,0.7060868648322348
10359,0.18798690995521106
9179,0.7163947491994009
26693,0.24069451382957374
14196,0.41905387023874147
16769,0.18167802394741797
5447,0.559554711337595
6288,0.21903789696212392
28582,0.21129085515286558
21600,0.478706817243504
15597,0.2426473778966354
15868,0.30143416676184726
3981,0.19850188705008223
4881,0.19918127895021523
32433,0.20798679029752676
15798,0.2920837730941673
31076,0.25394190532290467
19845,0.5264036176267926
28628,0.5097122402401979
9610,0.19203194034188475
25124,0.523421960733124
25278,0.26268787916624853
12670,0.5078073278358483
28725,0.2721140242719879
18514,0.3977700915174605
2698,0.25254250214771734
3783,0.23185026658877686
33075,0.19552360690011275
18468,0.637526673432769
20936,0.23376198993722674
2341,0.5270955930413089
22281,0.25199101318110967
31200,0.6621282006530594
15424,0.4966681009128697
31788,0.2363373480700811
10695,0.3233119747239656
5452,0.1839035836109767
32326,0.18766938237088526
277,0.3317041680352531
29616,0.2264995441219729
19536,0.3909714012724967
14326,0.2753448036468672
18191,0.38228318478235
17629,0.18761119619487884
7988,0.5742469589119796
27623,0.5317112774143467
20845,0.30078943005412967
19308,0.17735075274445752
12644,0.2902302171782946
6708,0.5731923911238771
1625,0.2778303325892024
27738,0.2987959541249914
10942,0.4238664215196399
15481,0.2553152088736697
10085,0.26505611597916834
18835,0.20901798219236567
15804,0.3320505897026355
24330,0.6732552212165043
11812,0.1700886722721037
12863,0.6029955883134118
3172,0.17040499387440414
18080,0.1678398171719873
27986,0.17671518070555506
31022,0.3217128046591869
32728,0.28436703471674
13376,0.6497572837909796
3248,0.22412092942496442
28858,0.2478024082378992
14590,0.3698405048607913
16405,0.7289213029669037
7919,0.13898991259710794
29661,0.546487096069627
28749,0.21818004805692903
18329,0.47827373369785015
9212,0.45985639669192363
28006,0.4040677693094635
30804,0.492513915342974
15664,0.16449733784431605
9391,0.24237645898902105
25836,0.23376198993722674
14476,0.5246287741937606
1602,0.2763501702882468
7604,0.21007337631751985
28697,0.24397094859452953
8908,0.46586252596996064
24469,0.450773884402327
32290,0.2136394026368302
27040,0.1747205646440061
16080,0.6227908866798987
25525,0.28724755174587263
5385,0.3076608470302041
12439,0.16980373135789203
4922,0.15987434830436256
12408,0.5529517985698109
2069,0.1849617183919767
306,0.27543413412373013
26113,0.28752516911811965
8866,0.14453416396775506
24338,0.5913110109301528
26881,0.21392892709127387
4165,0.2232145342506626
18995,0.26278491028524575
18459,0.29817810187824584
10870,0.3348343581033739
281,0.2514630412513385
4313,0.4845079335003313
2310,0.20661248565302473
31155,0.446748847163849
23895,0.31690147916102535
7572,0.21534964270877452
11022,0.2054752371249338
21964,0.19070748372279847
2479,0.19961274736472046
8933,0.5578578607002485
138,0.15694062743196954
5846,0.1733677560796222
12469,0.4986345396621197
2967,0.26764210961110946
3464,0.2753448036468672
16177,0.27723611116022734
11991,0.18269939042889147
19207,0.22589725315253703
21543,0.1956854072138242
5414,0.22498978297470418
29017,0.15755001096683816
24758,0.20981646171621385
18181,0.2919157269525334
18335,0.6652276362226975
18223,0.26194944845705415
18603,0.21130328433825352
10764,0.15269366480590588
9226,0.5313735297662218
13923,0.49556134891758613
7493,0.19360530166340872
6800,0.29130090253864177
30234,0.5397382064892825
31607,0.2514630412513385
